date,dealer_code,part_code,transaction_type,quantity,reference,stock_after
2025-12-12,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20251212-1964,2
2025-12-12,DL002,TYRE-225-55-18,ISSUE,1,JO-DL002-20251212-5876,3
2025-12-12,DL001,OBD-HARNESS-MG,ISSUE,1,JO-DL001-20251212-7266,1
2025-12-13,DL005,BR-FLUID-DOT4,ISSUE,1,JO-DL005-20251213-5174,3
2025-12-13,DL002,HV-MODULE-MG,RECEIPT,1,PO-DL002-20251213-813,2
2025-12-13,DL005,BR-PAD-R-MG,ISSUE,1,JO-DL005-20251213-9824,1
2025-12-13,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20251213-4897,5
2025-12-13,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20251213-9896,12
2025-12-13,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20251213-4878,4
2025-12-14,DL004,WIPER-BLADE-MG,ISSUE,1,JO-DL004-20251214-8870,3
2025-12-14,DL003,BATT-12V-70AH,ISSUE,1,JO-DL003-20251214-8955,1
2025-12-14,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20251214-6685,1
2025-12-14,DL008,OBD-HARNESS-MG,ISSUE,1,JO-DL008-20251214-2581,2
2025-12-14,DL003,BMS-FUSE-MG,RECEIPT,2,PO-DL003-20251214-184,3
2025-12-15,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20251215-3387,4
2025-12-15,DL007,TYRE-225-55-18,RECEIPT,3,PO-DL007-20251215-944,4
2025-12-15,DL006,COOLANT-1L,ISSUE,1,JO-DL006-20251215-1612,4
2025-12-15,DL003,HV-MODULE-MG,RECEIPT,1,PO-DL003-20251215-888,2
2025-12-15,DL005,BR-FLUID-DOT4,ISSUE,1,JO-DL005-20251215-5120,2
2025-12-15,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20251215-8030,3
2025-12-15,DL006,BR-PAD-R-MG,ISSUE,1,JO-DL006-20251215-9454,3
2025-12-16,DL007,BR-PAD-F-MG,ISSUE,1,JO-DL007-20251216-2979,2
2025-12-16,DL002,BR-PAD-F-MG,ISSUE,1,JO-DL002-20251216-4433,2
2025-12-16,DL002,TYRE-215-60-17,ISSUE,1,JO-DL002-20251216-1570,2
2025-12-16,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20251216-6118,2
2025-12-16,DL003,OIL-5W30-4L,RECEIPT,14,PO-DL003-20251216-395,15
2025-12-16,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20251216-3410,14
2025-12-16,DL003,TYRE-215-60-17,RECEIPT,4,PO-DL003-20251216-381,5
2025-12-17,DL003,WIPER-BLADE-MG,ISSUE,1,JO-DL003-20251217-5419,1
2025-12-17,DL003,OBD-HARNESS-MG,ISSUE,1,JO-DL003-20251217-2006,2
2025-12-17,DL005,TYRE-225-55-18,ISSUE,1,JO-DL005-20251217-8250,3
2025-12-17,DL003,TYRE-215-60-17,ISSUE,1,JO-DL003-20251217-2044,4
2025-12-17,DL003,BATT-12V-70AH,RECEIPT,2,PO-DL003-20251217-348,3
2025-12-17,DL006,BR-FLUID-DOT4,ISSUE,1,JO-DL006-20251217-3527,6
2025-12-17,DL006,SPARK-PLUG-NGK,ISSUE,1,JO-DL006-20251217-3392,2
2025-12-18,DL005,BR-PAD-F-MG,ISSUE,1,JO-DL005-20251218-5243,1
2025-12-18,DL006,WIPER-BLADE-MG,ISSUE,1,JO-DL006-20251218-7559,1
2025-12-18,DL003,BR-PAD-R-MG,ISSUE,1,JO-DL003-20251218-2990,1
2025-12-18,DL004,COOLANT-1L,ISSUE,1,JO-DL004-20251218-9408,6
2025-12-18,DL005,BR-PAD-R-MG,RECEIPT,3,PO-DL005-20251218-549,4
2025-12-19,DL003,WIPER-BLADE-MG,RECEIPT,10,PO-DL003-20251219-928,11
2025-12-19,DL004,AIR-FILTER-MG,ISSUE,1,JO-DL004-20251219-6530,2
2025-12-19,DL005,TYRE-225-55-18,RECEIPT,3,PO-DL005-20251219-939,4
2025-12-19,DL007,HV-MODULE-MG,RECEIPT,1,PO-DL007-20251219-329,2
2025-12-19,DL006,CABIN-FILTER-MG,ISSUE,1,JO-DL006-20251219-5134,5
2025-12-19,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20251219-5556,4
2025-12-19,DL001,OBD-HARNESS-MG,RECEIPT,2,PO-DL001-20251219-155,3
2025-12-19,DL002,CABIN-FILTER-MG,ISSUE,1,JO-DL002-20251219-5626,6
2025-12-19,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20251219-8953,1
2025-12-19,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20251219-7633,19
2025-12-19,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20251219-5833,1
2025-12-19,DL007,BR-PAD-R-MG,ISSUE,1,JO-DL007-20251219-4730,2
2025-12-20,DL006,WIPER-BLADE-MG,RECEIPT,9,PO-DL006-20251220-597,10
2025-12-20,DL004,BMS-FUSE-MG,ISSUE,1,JO-DL004-20251220-4222,2
2025-12-20,DL006,OBD-HARNESS-MG,ISSUE,1,JO-DL006-20251220-4208,2
2025-12-20,DL006,BR-PAD-F-MG,ISSUE,1,JO-DL006-20251220-3181,1
2025-12-20,DL007,THERMOSTAT-MG,ISSUE,1,JO-DL007-20251220-8307,3
2025-12-20,DL003,TYRE-225-55-18,ISSUE,1,JO-DL003-20251220-9348,3
2025-12-20,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20251220-8104,1
2025-12-20,DL001,THERMOSTAT-MG,ISSUE,1,JO-DL001-20251220-9534,1
2025-12-20,DL004,BATT-12V-70AH,ISSUE,1,JO-DL004-20251220-8511,2
2025-12-21,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20251221-8917,3
2025-12-21,DL001,OIL-5W30-4L,RECEIPT,13,PO-DL001-20251221-319,14
2025-12-21,DL007,AIR-FILTER-MG,ISSUE,1,JO-DL007-20251221-5125,3
2025-12-21,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20251221-2273,23
2025-12-21,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20251221-3664,13
2025-12-21,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20251221-6825,26
2025-12-21,DL007,BATT-12V-70AH,ISSUE,1,JO-DL007-20251221-5990,2
2025-12-22,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20251222-4673,15
2025-12-22,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20251222-4372,25
2025-12-22,DL008,SPARK-PLUG-NGK,ISSUE,1,JO-DL008-20251222-5754,3
2025-12-22,DL006,BATT-12V-70AH,ISSUE,1,JO-DL006-20251222-9468,1
2025-12-22,DL008,BATT-12V-70AH,ISSUE,1,JO-DL008-20251222-5113,2
2025-12-23,DL008,TYRE-215-60-17,ISSUE,1,JO-DL008-20251223-3878,3
2025-12-23,DL008,OIL-FILTER-MG,RECEIPT,26,PO-DL008-20251223-859,27
2025-12-23,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20251223-5495,11
2025-12-23,DL007,HV-MODULE-MG,RECEIPT,1,PO-DL007-20251223-960,2
2025-12-23,DL004,OBD-HARNESS-MG,ISSUE,1,JO-DL004-20251223-1385,1
2025-12-23,DL005,COOLANT-1L,ISSUE,1,JO-DL005-20251223-4951,9
2025-12-23,DL003,BR-PAD-R-MG,RECEIPT,4,PO-DL003-20251223-270,5
2025-12-23,DL005,BR-PAD-F-MG,RECEIPT,3,PO-DL005-20251223-389,4
2025-12-23,DL007,BATT-12V-70AH,ISSUE,1,JO-DL007-20251223-2061,1
2025-12-23,DL003,HV-MODULE-MG,ISSUE,1,JO-DL003-20251223-5134,1
2025-12-23,DL008,BR-PAD-R-MG,ISSUE,1,JO-DL008-20251223-5556,1
2025-12-23,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20251223-2311,2
2025-12-24,DL001,SPARK-PLUG-NGK,ISSUE,1,JO-DL001-20251224-1145,1
2025-12-24,DL007,TYRE-215-60-17,ISSUE,1,JO-DL007-20251224-1478,1
2025-12-24,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20251224-5578,1
2025-12-24,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20251224-2701,4
2025-12-24,DL006,AIR-FILTER-MG,ISSUE,1,JO-DL006-20251224-4955,8
2025-12-24,DL003,THERMOSTAT-MG,ISSUE,1,JO-DL003-20251224-2989,1
2025-12-24,DL008,BR-FLUID-DOT4,ISSUE,1,JO-DL008-20251224-2714,1
2025-12-24,DL007,SPARK-PLUG-NGK,ISSUE,1,JO-DL007-20251224-2109,1
2025-12-25,DL001,COOLANT-1L,ISSUE,1,JO-DL001-20251225-1901,3
2025-12-25,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20251225-8679,22
2025-12-25,DL006,BATT-12V-70AH,RECEIPT,2,PO-DL006-20251225-177,3
2025-12-25,DL006,CABIN-FILTER-MG,ISSUE,1,JO-DL006-20251225-8364,4
2025-12-25,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20251225-4299,18
2025-12-25,DL006,BR-PAD-F-MG,RECEIPT,4,PO-DL006-20251225-477,5
2025-12-26,DL008,CABIN-FILTER-MG,ISSUE,1,JO-DL008-20251226-4340,7
2025-12-26,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20251226-4609,2
2025-12-26,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20251226-5375,3
2025-12-26,DL001,TYRE-225-55-18,RECEIPT,3,PO-DL001-20251226-681,4
2025-12-26,DL008,THERMOSTAT-MG,ISSUE,1,JO-DL008-20251226-1568,1
2025-12-26,DL007,BATT-12V-70AH,RECEIPT,2,PO-DL007-20251226-430,3
2025-12-27,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20251227-2446,1
2025-12-27,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20251227-6718,3
2025-12-27,DL007,TYRE-225-55-18,ISSUE,1,JO-DL007-20251227-1438,3
2025-12-27,DL004,SPARK-PLUG-NGK,ISSUE,1,JO-DL004-20251227-8091,2
2025-12-27,DL008,BR-FLUID-DOT4,RECEIPT,6,PO-DL008-20251227-315,7
2025-12-27,DL004,THERMOSTAT-MG,ISSUE,1,JO-DL004-20251227-8308,1
2025-12-27,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20251227-4564,7
2025-12-27,DL005,HV-MODULE-MG,RECEIPT,1,PO-DL005-20251227-676,2
2025-12-27,DL002,TYRE-225-55-18,ISSUE,1,JO-DL002-20251227-5248,2
2025-12-27,DL006,WIPER-BLADE-MG,ISSUE,1,JO-DL006-20251227-1953,9
2025-12-27,DL006,BR-PAD-R-MG,ISSUE,1,JO-DL006-20251227-5922,2
2025-12-27,DL002,HV-MODULE-MG,RECEIPT,1,PO-DL002-20251227-568,2
2025-12-27,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20251227-3789,3
2025-12-27,DL001,BATT-12V-70AH,ISSUE,1,JO-DL001-20251227-3316,2
2025-12-27,DL002,OIL-FILTER-MG,RECEIPT,30,PO-DL002-20251227-576,31
2025-12-28,DL002,BR-PAD-F-MG,ISSUE,1,JO-DL002-20251228-9804,1
2025-12-28,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20251228-5636,12
2025-12-28,DL008,BR-PAD-R-MG,RECEIPT,3,PO-DL008-20251228-131,4
2025-12-28,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20251228-6574,17
2025-12-28,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20251228-6091,2
2025-12-28,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20251228-2279,30
2025-12-28,DL006,BR-PAD-F-MG,ISSUE,1,JO-DL006-20251228-2110,4
2025-12-28,DL005,TYRE-225-55-18,ISSUE,1,JO-DL005-20251228-7444,2
2025-12-28,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20251228-4464,25
2025-12-28,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20251228-5889,2
2025-12-28,DL001,AIR-FILTER-MG,ISSUE,1,JO-DL001-20251228-4619,8
2025-12-29,DL002,BATT-12V-70AH,ISSUE,1,JO-DL002-20251229-3843,1
2025-12-29,DL007,BR-PAD-R-MG,ISSUE,1,JO-DL007-20251229-4767,1
2025-12-29,DL007,BATT-12V-70AH,ISSUE,1,JO-DL007-20251229-1817,2
2025-12-29,DL008,AIR-FILTER-MG,ISSUE,1,JO-DL008-20251229-2533,7
2025-12-29,DL001,SPARK-PLUG-NGK,RECEIPT,3,PO-DL001-20251229-585,4
2025-12-29,DL007,SPARK-PLUG-NGK,RECEIPT,3,PO-DL007-20251229-612,4
2025-12-29,DL005,TYRE-215-60-17,ISSUE,1,JO-DL005-20251229-7542,1
2025-12-29,DL003,CABIN-FILTER-MG,ISSUE,1,JO-DL003-20251229-6376,8
2025-12-30,DL005,CABIN-FILTER-MG,RECEIPT,7,PO-DL005-20251230-137,8
2025-12-30,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20251230-9563,6
2025-12-30,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20251230-3920,1
2025-12-30,DL005,BATT-12V-70AH,ISSUE,1,JO-DL005-20251230-9341,1
2025-12-30,DL004,OBD-HARNESS-MG,RECEIPT,2,PO-DL004-20251230-155,3
2025-12-30,DL001,THERMOSTAT-MG,RECEIPT,2,PO-DL001-20251230-225,3
2025-12-30,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20251230-1083,11
2025-12-30,DL003,BR-PAD-F-MG,ISSUE,1,JO-DL003-20251230-9813,2
2025-12-30,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20251230-3496,14
2025-12-30,DL004,HV-MODULE-MG,ISSUE,1,JO-DL004-20251230-5773,1
2025-12-30,DL004,BMS-FUSE-MG,ISSUE,1,JO-DL004-20251230-6351,1
2025-12-30,DL008,WIPER-BLADE-MG,ISSUE,1,JO-DL008-20251230-3860,8
2025-12-30,DL008,TYRE-215-60-17,ISSUE,1,JO-DL008-20251230-7418,2
2025-12-30,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20251230-6804,13
2025-12-30,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20251230-1640,10
2025-12-31,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20251231-1566,22
2025-12-31,DL004,THERMOSTAT-MG,ISSUE,1,JO-DL004-20251231-7892,3
2025-12-31,DL007,TYRE-215-60-17,RECEIPT,4,PO-DL007-20251231-586,5
2025-12-31,DL001,SPARK-PLUG-NGK,ISSUE,1,JO-DL001-20251231-6004,3
2025-12-31,DL007,AIR-FILTER-MG,ISSUE,1,JO-DL007-20251231-5045,2
2025-12-31,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20251231-2808,8
2026-01-01,DL007,THERMOSTAT-MG,ISSUE,1,JO-DL007-20260101-1982,2
2026-01-01,DL002,OIL-5W30-4L,RECEIPT,14,PO-DL002-20260101-265,15
2026-01-01,DL004,OBD-HARNESS-MG,ISSUE,1,JO-DL004-20260101-3879,2
2026-01-01,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260101-5666,16
2026-01-01,DL002,BR-FLUID-DOT4,ISSUE,1,JO-DL002-20260101-2723,4
2026-01-01,DL003,BR-PAD-F-MG,ISSUE,1,JO-DL003-20260101-1422,1
2026-01-01,DL002,TYRE-225-55-18,ISSUE,1,JO-DL002-20260101-3813,1
2026-01-01,DL002,BATT-12V-70AH,RECEIPT,2,PO-DL002-20260101-523,3
2026-01-01,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260101-3823,3
2026-01-01,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260101-8696,2
2026-01-01,DL006,SPARK-PLUG-NGK,ISSUE,1,JO-DL006-20260101-7974,1
2026-01-01,DL005,HV-MODULE-MG,RECEIPT,1,PO-DL005-20260101-563,2
2026-01-02,DL003,COOLANT-1L,ISSUE,1,JO-DL003-20260102-9807,12
2026-01-02,DL001,WIPER-BLADE-MG,ISSUE,1,JO-DL001-20260102-8310,7
2026-01-02,DL005,BATT-12V-70AH,RECEIPT,2,PO-DL005-20260102-650,3
2026-01-02,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260102-7720,1
2026-01-02,DL006,COOLANT-1L,ISSUE,1,JO-DL006-20260102-9463,3
2026-01-02,DL002,BR-PAD-F-MG,RECEIPT,4,PO-DL002-20260102-280,5
2026-01-02,DL008,SPARK-PLUG-NGK,ISSUE,1,JO-DL008-20260102-1063,2
2026-01-02,DL005,HV-MODULE-MG,RECEIPT,1,PO-DL005-20260102-326,2
2026-01-03,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260103-8319,3
2026-01-03,DL007,BR-PAD-R-MG,RECEIPT,4,PO-DL007-20260103-395,5
2026-01-03,DL008,CABIN-FILTER-MG,ISSUE,1,JO-DL008-20260103-1008,6
2026-01-03,DL003,THERMOSTAT-MG,RECEIPT,3,PO-DL003-20260103-973,4
2026-01-03,DL007,TYRE-215-60-17,ISSUE,1,JO-DL007-20260103-4578,4
2026-01-04,DL004,OIL-5W30-4L,RECEIPT,15,PO-DL004-20260104-716,16
2026-01-04,DL002,CABIN-FILTER-MG,ISSUE,1,JO-DL002-20260104-8814,5
2026-01-04,DL005,THERMOSTAT-MG,ISSUE,1,JO-DL005-20260104-6006,2
2026-01-04,DL007,BR-PAD-F-MG,ISSUE,1,JO-DL007-20260104-6098,1
2026-01-04,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260104-6737,10
2026-01-04,DL004,AIR-FILTER-MG,ISSUE,1,JO-DL004-20260104-9709,1
2026-01-04,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260104-4637,1
2026-01-04,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20260104-9146,7
2026-01-05,DL005,TYRE-215-60-17,RECEIPT,3,PO-DL005-20260105-346,4
2026-01-05,DL003,CABIN-FILTER-MG,ISSUE,1,JO-DL003-20260105-5221,7
2026-01-05,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260105-8687,29
2026-01-05,DL004,SPARK-PLUG-NGK,ISSUE,1,JO-DL004-20260105-6828,1
2026-01-05,DL005,BMS-FUSE-MG,ISSUE,1,JO-DL005-20260105-3123,1
2026-01-05,DL004,THERMOSTAT-MG,ISSUE,1,JO-DL004-20260105-8705,2
2026-01-05,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260105-6559,12
2026-01-05,DL008,THERMOSTAT-MG,ISSUE,1,JO-DL008-20260105-5710,2
2026-01-05,DL008,THERMOSTAT-MG,RECEIPT,2,PO-DL008-20260105-549,3
2026-01-06,DL006,SPARK-PLUG-NGK,RECEIPT,3,PO-DL006-20260106-251,4
2026-01-06,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20260106-3511,10
2026-01-06,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260106-9419,1
2026-01-06,DL003,BR-PAD-F-MG,RECEIPT,4,PO-DL003-20260106-478,5
2026-01-06,DL004,THERMOSTAT-MG,RECEIPT,3,PO-DL004-20260106-916,4
2026-01-07,DL001,CABIN-FILTER-MG,ISSUE,1,JO-DL001-20260107-9071,7
2026-01-07,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260107-9786,11
2026-01-07,DL004,AIR-FILTER-MG,RECEIPT,11,PO-DL004-20260107-156,12
2026-01-07,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260107-6901,14
2026-01-07,DL003,BR-PAD-R-MG,ISSUE,1,JO-DL003-20260107-5820,4
2026-01-07,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260107-9615,15
2026-01-08,DL002,TYRE-225-55-18,RECEIPT,4,PO-DL002-20260108-771,5
2026-01-08,DL007,TYRE-215-60-17,ISSUE,1,JO-DL007-20260108-3312,3
2026-01-08,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260108-5387,14
2026-01-09,DL004,OIL-FILTER-MG,RECEIPT,32,PO-DL004-20260109-544,33
2026-01-09,DL006,COOLANT-1L,ISSUE,1,JO-DL006-20260109-7595,2
2026-01-09,DL003,COOLANT-1L,ISSUE,1,JO-DL003-20260109-9494,11
2026-01-09,DL003,WIPER-BLADE-MG,ISSUE,1,JO-DL003-20260109-8250,10
2026-01-09,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20260109-3122,24
2026-01-09,DL007,BR-PAD-F-MG,RECEIPT,4,PO-DL007-20260109-724,5
2026-01-09,DL005,AIR-FILTER-MG,ISSUE,1,JO-DL005-20260109-9144,2
2026-01-09,DL004,AIR-FILTER-MG,ISSUE,1,JO-DL004-20260109-8955,11
2026-01-09,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20260109-1154,7
2026-01-10,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20260110-8646,9
2026-01-10,DL008,CABIN-FILTER-MG,ISSUE,1,JO-DL008-20260110-1080,5
2026-01-10,DL008,TYRE-225-55-18,ISSUE,1,JO-DL008-20260110-4452,2
2026-01-10,DL005,THERMOSTAT-MG,ISSUE,1,JO-DL005-20260110-1522,1
2026-01-10,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260110-4871,2
2026-01-10,DL004,SPARK-PLUG-NGK,RECEIPT,4,PO-DL004-20260110-209,5
2026-01-10,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260110-7129,21
2026-01-10,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260110-5981,28
2026-01-11,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260111-7038,13
2026-01-11,DL004,TYRE-215-60-17,RECEIPT,4,PO-DL004-20260111-372,5
2026-01-11,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260111-6026,1
2026-01-11,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260111-8856,4
2026-01-11,DL006,BR-PAD-F-MG,ISSUE,1,JO-DL006-20260111-8883,3
2026-01-11,DL004,WIPER-BLADE-MG,ISSUE,1,JO-DL004-20260111-3092,2
2026-01-11,DL003,BATT-12V-60AH,ISSUE,1,JO-DL003-20260111-7679,2
2026-01-11,DL004,BATT-12V-70AH,ISSUE,1,JO-DL004-20260111-3448,1
2026-01-12,DL006,CABIN-FILTER-MG,ISSUE,1,JO-DL006-20260112-3653,3
2026-01-12,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260112-9637,3
2026-01-12,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20260112-4369,8
2026-01-12,DL001,WIPER-BLADE-MG,ISSUE,1,JO-DL001-20260112-4796,6
2026-01-13,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260113-7343,32
2026-01-13,DL004,BMS-FUSE-MG,RECEIPT,3,PO-DL004-20260113-929,4
2026-01-13,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260113-8260,10
2026-01-13,DL003,HV-MODULE-MG,RECEIPT,1,PO-DL003-20260113-322,2
2026-01-13,DL004,BR-FLUID-DOT4,ISSUE,1,JO-DL004-20260113-7759,8
2026-01-13,DL001,BATT-12V-60AH,ISSUE,1,JO-DL001-20260113-3362,3
2026-01-13,DL001,TYRE-215-60-17,ISSUE,1,JO-DL001-20260113-1430,3
2026-01-13,DL008,CABIN-FILTER-MG,ISSUE,1,JO-DL008-20260113-2487,4
2026-01-13,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260113-8078,9
2026-01-13,DL008,BATT-12V-70AH,ISSUE,1,JO-DL008-20260113-1296,1
2026-01-13,DL005,SPARK-PLUG-NGK,ISSUE,1,JO-DL005-20260113-7622,1
2026-01-14,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260114-8496,15
2026-01-14,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20260114-7964,5
2026-01-14,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260114-3770,27
2026-01-14,DL004,BATT-12V-70AH,RECEIPT,2,PO-DL004-20260114-324,3
2026-01-15,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260115-6180,2
2026-01-15,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260115-6486,31
2026-01-15,DL001,BR-PAD-F-MG,ISSUE,1,JO-DL001-20260115-7246,4
2026-01-15,DL001,THERMOSTAT-MG,ISSUE,1,JO-DL001-20260115-8786,2
2026-01-15,DL001,OBD-HARNESS-MG,ISSUE,1,JO-DL001-20260115-2393,2
2026-01-16,DL004,WIPER-BLADE-MG,ISSUE,1,JO-DL004-20260116-8738,1
2026-01-16,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260116-6810,8
2026-01-16,DL004,AIR-FILTER-MG,ISSUE,1,JO-DL004-20260116-3432,10
2026-01-16,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260116-1489,20
2026-01-16,DL006,WIPER-BLADE-MG,ISSUE,1,JO-DL006-20260116-1008,8
2026-01-16,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260116-4562,3
2026-01-16,DL002,SPARK-PLUG-NGK,ISSUE,1,JO-DL002-20260116-1685,1
2026-01-16,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20260116-9324,4
2026-01-16,DL008,BATT-12V-70AH,RECEIPT,2,PO-DL008-20260116-431,3
2026-01-17,DL005,BATT-12V-60AH,ISSUE,1,JO-DL005-20260117-4649,1
2026-01-17,DL005,THERMOSTAT-MG,ISSUE,1,JO-DL005-20260117-5593,2
2026-01-17,DL006,THERMOSTAT-MG,ISSUE,1,JO-DL006-20260117-4932,1
2026-01-17,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260117-9535,24
2026-01-17,DL007,BATT-12V-60AH,ISSUE,1,JO-DL007-20260117-6401,2
2026-01-17,DL004,AIR-FILTER-MG,ISSUE,1,JO-DL004-20260117-4600,9
2026-01-17,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260117-2999,12
2026-01-17,DL001,WIPER-BLADE-MG,ISSUE,1,JO-DL001-20260117-6918,5
2026-01-17,DL006,OBD-HARNESS-MG,ISSUE,1,JO-DL006-20260117-8563,1
2026-01-18,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20260118-3140,23
2026-01-18,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260118-9585,19
2026-01-18,DL001,AIR-FILTER-MG,ISSUE,1,JO-DL001-20260118-2110,7
2026-01-18,DL003,TYRE-215-60-17,ISSUE,1,JO-DL003-20260118-6657,3
2026-01-18,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260118-4513,2
2026-01-18,DL004,WIPER-BLADE-MG,RECEIPT,11,PO-DL004-20260118-342,12
2026-01-18,DL006,OBD-HARNESS-MG,ISSUE,1,JO-DL006-20260118-5602,2
2026-01-18,DL001,TYRE-225-55-18,RECEIPT,3,PO-DL001-20260118-263,4
2026-01-18,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260118-5833,3
2026-01-18,DL005,SPARK-PLUG-NGK,RECEIPT,3,PO-DL005-20260118-236,4
2026-01-19,DL003,TYRE-215-60-17,ISSUE,1,JO-DL003-20260119-9676,2
2026-01-19,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260119-1670,5
2026-01-19,DL003,BATT-12V-60AH,ISSUE,1,JO-DL003-20260119-2509,1
2026-01-19,DL005,AIR-FILTER-MG,ISSUE,1,JO-DL005-20260119-9786,1
2026-01-19,DL005,BMS-FUSE-MG,RECEIPT,2,PO-DL005-20260119-681,3
