VIN,timestamp,StartTime-Date,vehSpeed,vehSysPwrMod,vehGearPos,vehSteeringAngle,vehBrakePos,vehAccelPos,tboxAccelX,tboxAccelY,tboxAccelZ,vehBatt,vehOdo,vehCoolantTemp,vehOutsideTemp,vehInsideTemp,vehAC,vehACFanSpeed,vehSideLight,vehDipLight,vehMainLight,vehRainDetected,vehNightDetected,vehHorn,vehSeatBeltDrv,vehBrkFludLvlLow,vehABSF,frontLeftTyrePressure,frontRrightTyrePressure,rearLeftTyrePressure,rearRightTyrePressure,wheelTyreMonitorStatus,gnssLat,gnssLong,gnssAlt,gnssHead,gnssSats,_failure_type,_failure_intensity,vehRPM,FuelTankLevel,vehFuelConsumed,vehOilPressureWarning,vehMILWarning,vehBMSBscSta,vehBMSPackVol,vehBMSPackCrnt,vehBMSPackSOC,vehBMSPackSOCV,vehBMSCellMaxVol,vehBMSCellMinVol,vehBMSCellMaxTem,vehBMSCellMinTem,vehHVDCDCTem,vehBMSCMUFlt,vehBMSCellVoltFlt,vehBMSPackTemFlt,vehBMSHVILClsd,chargingGunIsConnected,vehIsCharging,dcOrAC,usedBatterySinceLastCharge,mileageSinceLastCharge,vehElecRange,vehTMInvtrTem,vehTMSttrTem,vehEPTRdy,VehSpeed,VehSysPwrMod,VehRPM,VehGearPos,VehSteeringAngle,VehBrakePos,VehAccelPos,VehAccelX,VehBatt,VehOdo,VehFuelConsumed,EnginOilLifePct,VehCoolantTemp,VehOutsideTemp,VehEngineOilTemp,BrakePadFrontMM,BrakePadRearMM,BrakeFluidPct,BMSPackVol,BMSPackCrnt,BMSPackSOC,BMSPackSOH,BMSCellMaxVol,BMSCellMinVol,BMSCellMaxTemp,BMSCellMinTemp,SOCValid,TyrePressureFL,TyrePressureFR,TyrePressureRL,TyrePressureRR,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,GNSSLat,GNSSLong,GNSSAlt,GNSSHead,GNSSSats
MZ7XASN00100026,1717572543,2024-06-05,1.2,2.0,3.0,-80.6,11.7,1.0,-2.768,0.014,0.054,14.06,81936.28,87.4,33.8,33.1,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.1,82.1,82.2,82.3,1.0,18.95587,73.524131,10.2,131.6,9.0,,0.0,50.0,82.2,0.2523,0.0,0.0,3.0,169.2,9.58,0.0,0.0,3.3176,3.2854,27.3,23.9,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,1918.314,2.73,0.0,38.2,39.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707538616,2024-02-10,0.0,2.0,0.0,53.3,0.0,0.0,0.0,-0.001,-0.066,14.05,75190.85,90.1,26.2,26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.6,81.5,81.3,81.5,1.0,18.958537,73.530805,14.0,167.7,8.0,,0.0,0.0,82.2,1.9683,0.0,0.0,3.0,170.9,8.78,0.0,0.0,3.3141,3.2942,27.7,24.1,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,12345.649,20.69,0.0,37.3,40.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1713703993,2024-04-21,0.5,2.0,3.0,-4.2,0.2,0.0,0.374,0.022,-0.014,14.04,79424.74,84.3,32.7,32.3,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.3,82.1,82.0,82.0,1.0,18.954203,73.524572,3.9,167.1,13.0,,0.0,28.0,82.2,0.2484,0.0,0.0,3.0,168.6,9.22,0.0,0.0,3.3093,3.2951,28.6,25.0,41.5,0.0,0.0,0.0,1.0,0.0,0.0,,1699.647,2.65,0.0,37.0,42.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712804242,2024-04-11,1.1,2.0,3.0,-110.2,0.0,0.0,0.237,-0.004,0.025,14.1,78866.5,91.1,31.5,31.7,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,82.0,82.1,82.1,1.0,18.956634,73.520935,21.2,255.5,12.0,,0.0,58.0,82.2,2.4722,0.0,0.0,3.0,169.4,9.48,0.0,0.0,3.3139,3.2802,28.2,23.9,39.8,0.0,0.0,0.0,1.0,0.0,0.0,,14689.567,25.92,0.0,34.9,42.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1710568651,2024-03-16,4.7,2.0,3.0,-174.9,0.1,4.6,1.167,0.017,0.074,14.07,77137.58,90.6,29.4,28.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.8,82.0,82.0,82.0,1.0,18.958284,73.529075,9.0,128.2,9.0,,0.0,155.0,82.2,0.7155,0.0,0.0,3.0,170.8,11.51,0.0,0.0,3.3085,3.2901,28.0,24.0,38.9,0.0,0.0,0.0,1.0,0.0,0.0,,4443.56,7.79,0.0,38.4,42.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706535365,2024-01-29,0.0,2.0,0.0,180.0,0.0,1.7,0.0,0.003,0.015,14.09,74661.9,88.6,25.5,29.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.5,81.2,81.4,81.3,1.0,18.954889,73.518878,15.8,228.9,14.0,,0.0,0.0,82.2,0.2209,0.0,0.0,3.0,169.2,0.0,0.0,0.0,3.3088,3.2884,28.6,23.3,39.3,0.0,0.0,0.0,1.0,0.0,0.0,,962.356,2.97,0.0,34.5,39.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707188783,2024-02-06,32.5,2.0,3.0,24.5,0.0,10.2,0.937,0.025,0.004,14.08,74973.34,90.9,25.9,30.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.8,81.8,81.8,81.7,1.0,18.959503,73.528553,10.7,355.8,9.0,,0.0,1096.0,82.2,0.6844,0.0,0.0,3.0,169.9,19.15,0.0,0.0,3.3063,3.2892,28.7,24.9,41.6,0.0,0.0,0.0,1.0,0.0,0.0,,2986.79,9.15,0.0,38.2,42.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1719302357,2024-06-25,76.1,2.0,3.0,24.6,0.0,27.8,0.569,0.061,0.041,14.04,82902.14,91.4,33.5,32.1,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.9,82.9,82.9,82.9,1.0,18.958842,73.524464,6.9,294.9,14.0,,0.0,2655.0,82.2,0.7128,0.0,0.0,3.0,170.6,53.41,0.0,0.0,3.3089,3.2952,32.4,28.6,44.1,0.0,0.0,0.0,1.0,0.0,0.0,,5642.347,7.75,0.0,45.6,49.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706787400,2024-02-01,0.0,2.0,0.0,-57.4,0.3,0.0,0.104,-0.002,-0.027,14.06,74704.4,79.8,25.1,30.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.4,81.2,81.3,81.3,1.0,18.955495,73.522285,15.2,82.2,14.0,,0.0,0.0,82.2,0.1129,0.0,0.0,3.0,178.6,0.0,25.9,0.0,3.5457,3.5233,26.9,23.1,41.0,0.0,0.0,0.0,1.0,0.0,0.0,,499.737,1.55,19.0,36.5,40.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1711596042,2024-03-28,0.0,2.0,0.0,88.2,0.0,0.0,0.0,0.004,-0.04,14.1,77977.48,90.8,31.2,29.7,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.8,81.9,81.9,82.0,1.0,18.953479,73.517506,21.9,212.9,10.0,,0.0,0.0,82.2,3.4232,0.0,0.0,3.0,169.0,8.88,0.0,0.0,3.3039,3.2879,28.6,24.3,39.4,0.0,0.0,0.0,1.0,0.0,0.0,,20624.29,35.58,0.0,37.1,42.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705799704,2024-01-21,2.5,2.0,3.0,140.0,0.0,0.3,-0.169,0.014,0.068,14.15,74290.03,91.1,23.9,29.8,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81.3,81.3,81.3,81.3,1.0,18.955676,73.521624,-14.8,316.2,14.0,,0.0,112.0,82.2,0.7255,0.0,0.0,3.0,168.1,1.51,0.0,0.0,3.3096,3.2896,27.1,23.3,41.2,0.0,0.0,0.0,1.0,0.0,0.0,,3247.686,9.86,0.0,34.5,39.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707451497,2024-02-09,0.0,0.0,0.0,-0.7,0.0,2.8,1.596,-0.012,-0.057,14.17,75099.52,26.0,25.7,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.6,81.5,81.6,81.4,1.0,18.956261,73.524462,10.0,241.4,9.0,,0.0,0.0,82.2,0.0,0.0,0.0,0.0,188.7,0.0,60.0,0.0,3.8471,3.833,26.6,22.4,39.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,43.0,35.2,38.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1713948564,2024-04-24,25.7,2.0,3.0,111.1,0.5,4.3,-0.579,0.017,-0.022,14.01,79628.86,90.2,33.0,32.2,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,82.5,82.5,82.2,82.4,1.0,18.958864,73.522698,5.0,89.2,13.0,,0.0,893.0,82.2,3.7161,0.0,0.0,3.0,169.3,24.06,0.0,0.0,3.3096,3.2875,29.2,26.1,42.0,0.0,0.0,0.0,1.0,0.0,0.0,,18878.947,37.28,0.0,39.2,44.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705128244,2024-01-13,42.9,2.0,3.0,36.6,0.5,36.0,7.352,0.036,0.047,14.25,73776.43,69.1,22.8,28.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.7,81.5,81.7,81.5,1.0,18.954662,73.525559,9.5,121.1,9.0,,0.0,1544.0,82.2,0.117,0.0,0.0,3.0,169.9,25.39,0.0,0.0,3.3101,3.2908,30.1,25.6,41.3,0.0,0.0,0.0,1.0,0.0,0.0,,553.399,1.65,0.0,39.5,43.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704119627,2024-01-01,0.1,2.0,0.0,75.4,0.0,1.9,0.305,0.016,-0.066,14.08,73018.73,91.2,23.6,28.4,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,233.1,233.3,227.3,227.1,0.0,18.955404,73.527782,27.1,345.2,9.0,,0.0,0.0,82.2,0.3956,0.0,0.0,3.0,178.9,0.03,34.2,0.0,3.6175,3.5996,26.6,22.1,38.7,0.0,0.0,0.0,1.0,0.0,0.0,,1766.174,5.46,25.0,34.8,41.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1711290299,2024-03-24,0.0,2.0,0.0,85.8,0.2,0.6,0.0,0.006,0.002,14.17,77730.74,91.7,30.9,29.4,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.0,82.0,81.9,81.9,1.0,18.95384,73.529596,20.3,217.1,8.0,,0.0,0.0,82.2,2.5799,0.0,0.0,3.0,169.0,8.88,0.0,0.0,3.3092,3.2859,27.5,23.6,42.0,0.0,0.0,0.0,1.0,0.0,0.0,,15307.187,26.49,0.0,37.4,42.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1710933970,2024-03-20,0.0,2.0,0.0,75.0,1.8,1.7,0.0,0.005,-0.065,14.15,77398.66,92.5,29.7,28.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.8,81.9,81.8,81.8,1.0,18.957286,73.533413,9.0,297.7,14.0,,0.0,0.0,82.2,0.7502,0.0,0.0,3.0,171.3,8.75,0.0,0.0,3.3041,3.2892,28.1,23.4,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,5784.349,8.19,0.0,35.5,40.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1715872615,2024-05-16,0.0,2.0,0.0,180.0,0.0,0.0,0.0,-0.0,-0.075,14.17,80909.63,90.3,33.7,33.4,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.1,82.4,82.3,82.1,1.0,18.957066,73.525024,-0.1,18.8,14.0,,0.0,0.0,82.2,2.1412,0.0,0.0,3.0,169.6,8.85,0.0,0.0,3.3097,3.288,27.3,23.8,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,15094.231,22.41,0.0,36.3,40.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712753770,2024-04-10,52.9,2.0,3.0,16.3,0.1,17.9,0.471,0.02,-0.058,14.11,78805.22,74.5,32.6,31.4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.5,82.4,82.6,82.4,1.0,18.956012,73.521785,9.2,77.3,11.0,,0.0,1882.0,82.2,0.2168,0.0,0.0,3.0,169.2,40.14,0.0,0.0,3.3061,3.2917,31.0,28.0,42.2,0.0,0.0,0.0,1.0,0.0,0.0,,1229.836,2.25,0.0,43.4,46.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706174044,2024-01-25,58.4,2.0,3.0,-47.0,0.0,22.1,2.011,0.051,-0.126,14.12,74515.56,91.2,24.6,30.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.9,81.9,82.0,81.8,1.0,18.95415,73.524821,4.8,47.4,9.0,,0.0,1995.0,82.2,1.4683,0.0,0.0,3.0,168.7,34.67,0.0,0.0,3.3085,3.2906,30.4,27.3,43.8,0.0,0.0,0.0,1.0,0.0,0.0,,6121.675,18.7,0.0,41.1,44.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1708314306,2024-02-19,20.5,2.0,3.0,-55.3,0.0,18.0,4.144,0.035,-0.001,14.05,75812.5,85.2,27.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.7,81.8,81.6,81.6,1.0,18.956671,73.521758,10.5,358.4,13.0,,0.0,661.0,82.2,0.1035,0.0,0.0,3.0,169.5,20.98,0.0,0.0,3.308,3.287,29.3,24.9,41.8,0.0,0.0,0.0,1.0,0.0,0.0,,1220.565,1.18,0.0,37.8,43.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1711464054,2024-03-26,26.5,2.0,3.0,39.1,0.0,12.1,1.627,0.031,0.134,14.05,77886.71,91.5,30.8,29.7,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.2,82.3,82.3,82.1,1.0,18.958153,73.526516,7.5,86.4,9.0,,0.0,933.0,82.2,0.9538,0.0,0.0,3.0,169.6,24.5,0.0,0.0,3.3134,3.2882,29.5,25.5,41.8,0.0,0.0,0.0,1.0,0.0,0.0,,6047.845,10.14,0.0,40.4,43.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1711970431,2024-04-01,1.8,2.0,3.0,-80.6,8.7,0.6,-2.052,-0.017,0.04,14.12,78258.66,90.3,31.1,30.6,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.9,81.9,82.1,81.9,1.0,18.957631,73.524091,10.6,322.3,11.0,,0.0,61.0,82.2,0.9589,0.0,0.0,3.0,169.8,9.89,0.0,0.0,3.3091,3.2924,26.9,23.3,41.2,0.0,0.0,0.0,1.0,0.0,0.0,,5401.037,10.08,0.0,36.6,41.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1711008176,2024-03-21,33.0,2.0,3.0,-26.1,0.0,10.3,0.555,0.028,0.035,14.08,77508.8,91.6,30.5,29.2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.2,82.2,82.3,82.1,1.0,18.955407,73.525627,38.2,6.1,13.0,,0.0,1090.0,82.2,2.184,0.0,0.0,3.0,168.8,28.45,0.0,0.0,3.3061,3.2927,29.4,25.8,43.0,0.0,0.0,0.0,1.0,0.0,0.0,,12686.773,22.12,0.0,39.0,45.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1717853099,2024-06-08,5.2,2.0,3.0,-133.6,0.0,4.6,-0.475,0.008,0.044,14.01,82102.19,91.1,34.0,32.7,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.4,82.4,82.2,82.3,1.0,18.955846,73.517507,4.3,14.4,12.0,,0.0,202.0,82.2,2.3731,0.0,0.0,3.0,171.5,11.76,0.0,0.0,3.309,3.2884,27.4,23.5,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,14539.521,23.67,0.0,37.5,42.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1718787822,2024-06-19,15.2,2.0,3.0,2.7,0.0,9.5,0.459,0.029,0.001,14.08,82635.05,91.8,33.4,32.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.5,82.2,82.3,82.4,1.0,18.953276,73.531353,1.9,53.7,10.0,,0.0,566.0,82.2,0.6458,0.0,0.0,3.0,171.5,17.64,0.0,0.0,3.3131,3.2888,29.2,24.8,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,5316.605,7.04,0.0,39.0,43.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1708741642,2024-02-24,52.5,2.0,3.0,5.4,0.0,24.4,2.435,0.058,-0.075,14.03,76065.32,91.1,27.9,26.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.3,82.1,82.0,82.2,1.0,18.9511,73.527133,37.2,121.5,14.0,,0.0,1873.0,82.2,1.6281,0.0,0.0,3.0,168.9,40.02,0.0,0.0,3.3123,3.2934,31.6,27.3,42.2,0.0,0.0,0.0,1.0,0.0,0.0,,10237.084,16.75,0.0,41.8,46.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1713107081,2024-04-14,36.5,2.0,3.0,19.4,1.9,18.5,2.597,0.022,0.036,14.11,79095.5,89.9,32.1,31.5,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.5,82.5,82.5,82.4,1.0,18.960808,73.521927,42.7,32.4,11.0,,0.0,1288.0,82.2,3.0473,0.0,0.0,3.0,171.1,30.18,0.0,0.0,3.3163,3.2938,29.2,25.8,41.8,0.0,0.0,0.0,1.0,0.0,0.0,,17185.081,31.7,0.0,41.4,44.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1713354016,2024-04-17,0.0,2.0,0.0,180.0,0.7,0.3,-0.353,-0.019,0.04,14.09,79207.94,91.2,32.0,32.4,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,82.1,82.2,82.2,1.0,18.953965,73.520809,20.5,102.9,12.0,,0.0,0.0,82.2,1.4663,0.0,0.0,3.0,192.7,7.79,71.0,0.0,3.9477,3.9318,27.7,24.2,38.9,0.0,0.0,0.0,1.0,0.0,0.0,,8875.657,15.39,51.0,36.1,42.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704616622,2024-01-07,0.0,2.0,0.0,-10.4,0.0,1.1,0.0,-0.016,-0.074,14.0,73386.34,91.4,22.7,28.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.2,81.2,81.2,81.2,1.0,18.956382,73.528746,26.1,186.0,13.0,,0.0,0.0,82.2,1.6903,0.0,0.0,3.0,200.3,0.0,99.9,0.0,4.2142,4.191,27.9,24.0,39.6,0.0,0.0,0.0,1.0,0.0,0.0,,7291.479,22.17,72.0,34.9,41.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1708002219,2024-02-15,7.7,2.0,3.0,134.8,4.6,1.8,-1.092,0.027,-0.0,14.07,75580.15,91.0,26.8,25.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.7,81.7,81.5,81.5,1.0,18.962674,73.517535,36.1,298.3,8.0,,0.0,304.0,82.2,1.7238,0.0,0.0,3.0,169.7,13.39,0.0,0.0,3.3065,3.2911,27.2,23.1,42.6,0.0,0.0,0.0,1.0,0.0,0.0,,11541.071,18.36,0.0,38.0,40.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1716199705,2024-05-20,12.4,2.0,3.0,-66.9,0.0,5.4,0.617,0.009,0.024,14.11,81079.08,68.2,33.5,32.6,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.5,82.4,82.3,82.3,1.0,18.955601,73.52473,14.7,230.9,10.0,,0.0,410.0,82.2,0.0459,0.0,0.0,3.0,170.2,16.1,0.0,0.0,3.3083,3.289,28.4,25.2,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,487.772,0.52,0.0,37.9,42.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706093981,2024-01-24,17.9,2.0,3.0,89.8,0.1,12.1,2.851,0.006,0.064,14.08,74433.78,86.0,24.9,29.9,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,81.5,81.5,81.6,81.5,1.0,18.951704,73.523236,16.1,203.8,9.0,,0.0,725.0,82.2,0.1995,0.0,0.0,3.0,168.8,10.64,0.0,0.0,3.308,3.2891,28.0,24.6,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,861.972,2.63,0.0,37.2,39.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712049246,2024-04-02,24.6,2.0,3.0,-35.4,0.1,10.7,0.889,0.051,-0.057,14.1,78303.15,91.3,31.2,29.8,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.2,82.1,82.4,82.2,1.0,18.953828,73.527476,21.8,92.5,14.0,,0.0,876.0,82.2,1.0855,0.0,0.0,3.0,168.4,23.52,0.0,0.0,3.3147,3.2855,28.7,25.0,39.7,0.0,0.0,0.0,1.0,0.0,0.0,,9062.896,11.92,0.0,39.7,44.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1709214894,2024-02-29,28.8,2.0,3.0,-91.9,0.0,22.1,4.142,-0.004,0.083,14.04,76386.19,90.6,27.7,27.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.0,82.0,82.1,81.8,1.0,18.952935,73.52638,7.6,132.1,11.0,,0.0,992.0,82.2,3.2145,0.0,0.0,3.0,169.8,25.88,0.0,0.0,3.313,3.287,29.8,25.7,42.4,0.0,0.0,0.0,1.0,0.0,0.0,,17105.819,32.93,0.0,39.8,43.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1710389376,2024-03-14,1.2,2.0,3.0,117.9,0.0,9.0,2.463,0.005,0.041,14.22,77022.42,90.6,29.2,28.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.8,81.7,81.7,81.8,1.0,18.953914,73.521735,9.3,27.6,13.0,,0.0,47.0,82.2,0.6874,0.0,0.0,3.0,169.1,9.61,0.0,0.0,3.3092,3.2905,27.9,23.9,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,4952.228,7.51,0.0,35.8,41.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1708236738,2024-02-18,21.1,2.0,3.0,180.0,11.4,5.7,-2.123,0.008,-0.02,14.08,75706.38,91.4,26.4,26.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.9,81.9,81.6,81.6,1.0,18.956459,73.518088,-9.0,67.9,8.0,,0.0,701.0,82.2,2.24,0.0,0.0,3.0,171.0,21.11,0.0,0.0,3.3114,3.2831,28.6,25.1,41.9,0.0,0.0,0.0,1.0,0.0,0.0,,14238.198,23.71,0.0,37.8,45.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706536934,2024-01-29,39.5,2.0,3.0,180.0,4.7,16.6,-1.112,-0.004,0.034,14.15,74666.18,92.9,24.8,30.2,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,81.7,81.8,81.7,81.7,1.0,18.95489,73.518399,15.0,150.4,12.0,,0.0,1482.0,82.2,0.5338,0.0,0.0,3.0,170.2,23.26,0.0,0.0,3.3114,3.2923,29.7,25.6,41.5,0.0,0.0,0.0,1.0,0.0,0.0,,2357.642,7.26,0.0,38.5,43.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1709643941,2024-03-05,19.9,2.0,3.0,180.0,0.0,11.7,3.257,-0.007,-0.003,14.08,76557.56,91.0,28.6,28.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,81.8,82.0,82.0,1.0,18.942843,73.531422,6.7,125.0,8.0,,0.0,730.0,82.2,1.4706,0.0,0.0,3.0,170.0,20.55,0.0,0.0,3.3085,3.2917,28.6,24.5,43.3,0.0,0.0,0.0,1.0,0.0,0.0,,10760.067,15.82,0.0,39.6,44.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1716120101,2024-05-19,0.0,2.0,0.0,151.9,1.8,3.3,0.0,-0.009,0.084,14.12,81034.93,89.9,34.0,32.4,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.1,82.1,82.4,82.2,1.0,18.958422,73.522269,16.4,161.8,13.0,,0.0,0.0,82.2,0.4099,0.0,0.0,3.0,169.6,8.84,0.0,0.0,3.3143,3.2892,27.6,22.7,41.8,0.0,0.0,0.0,1.0,0.0,0.0,,2667.748,4.37,0.0,37.4,40.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
