VIN,timestamp,StartTime-Date,vehSpeed,vehSysPwrMod,vehGearPos,vehSteeringAngle,vehBrakePos,vehAccelPos,tboxAccelX,tboxAccelY,tboxAccelZ,vehBatt,vehOdo,vehCoolantTemp,vehOutsideTemp,vehInsideTemp,vehAC,vehACFanSpeed,vehSideLight,vehDipLight,vehMainLight,vehRainDetected,vehNightDetected,vehHorn,vehSeatBeltDrv,vehBrkFludLvlLow,vehABSF,frontLeftTyrePressure,frontRrightTyrePressure,rearLeftTyrePressure,rearRightTyrePressure,wheelTyreMonitorStatus,gnssLat,gnssLong,gnssAlt,gnssHead,gnssSats,_failure_type,_failure_intensity,vehBMSBscSta,vehBMSPackVol,vehBMSPackCrnt,vehBMSPackSOC,vehBMSPackSOCV,vehBMSCellMaxVol,vehBMSCellMinVol,vehBMSCellMaxTem,vehBMSCellMinTem,vehHVDCDCTem,vehBMSCMUFlt,vehBMSCellVoltFlt,vehBMSPackTemFlt,vehBMSHVILClsd,chargingGunIsConnected,vehIsCharging,dcOrAC,usedBatterySinceLastCharge,mileageSinceLastCharge,vehElecRange,vehTMInvtrTem,vehTMSttrTem,vehEPTRdy,vehRPM,FuelTankLevel,vehFuelConsumed,vehOilPressureWarning,vehMILWarning
MZ7XZSN00100000,2024-11-02 11:25:13+00:00,2024-11-02,32.3,2,3,20.3,0.9,11.5,0.775,0.041,0.048,14.14,83283.81,91.2,22.6,27.6,0,0,1,0,0,0,0,0,1,0,0,81.5,81.5,81.3,81.4,1,18.075572,74.314208,8.7,41.1,12,,0.0,3.0,339.0,9.53,0.0,0.0,3.3084,3.2922,27.4,23.6,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,2899.712,8.04,0.0,37.1,39.4,1.0,,,,,
MZ7XZSN00100000,2024-09-14 16:52:29+00:00,2024-09-14,23.8,2,3,0.3,9.5,6.6,-2.475,-0.002,0.035,14.01,74826.45,86.0,26.6,24.9,1,1,1,1,0,0,1,0,1,0,0,81.8,81.9,81.6,81.7,1,18.118358,74.350756,11.2,134.8,14,,0.0,3.0,339.8,11.44,0.0,0.0,3.3106,3.2902,27.2,23.9,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,2087.403,3.17,0.0,35.7,39.8,1.0,,,,,
MZ7XZSN00100000,2024-09-20 03:00:10+00:00,2024-09-20,6.8,2,3,-13.1,19.0,6.8,-4.344,-0.005,-0.011,14.06,75718.79,91.0,25.9,31.0,0,0,1,0,0,0,0,0,1,0,0,81.6,81.6,81.6,81.5,1,18.107138,74.301852,9.2,343.1,10,,0.0,3.0,338.7,2.03,0.0,0.0,3.315,3.2903,26.1,22.4,39.1,0.0,0.0,0.0,1.0,0.0,0.0,,2565.276,7.99,0.0,36.6,40.2,1.0,,,,,
MZ7XZSN00100000,2024-08-24 08:37:19+00:00,2024-08-24,0.6,2,3,-4.5,0.5,2.7,-0.15,-0.011,0.003,14.07,70998.33,90.1,28.1,27.8,1,1,1,0,0,0,0,0,1,0,0,81.8,81.6,81.6,81.9,1,18.106606,74.336235,16.2,8.9,13,,0.0,3.0,340.2,4.58,0.0,0.0,3.3065,3.2919,27.9,23.7,39.3,0.0,0.0,0.0,1.0,0.0,0.0,,12112.036,17.46,0.0,36.0,40.1,1.0,,,,,
MZ7XZSN00100000,2024-12-17 12:01:15+00:00,2024-12-17,1.2,1,3,2.2,0.0,12.2,3.483,-0.005,-0.059,14.16,91275.3,29.6,22.1,26.5,0,0,1,0,0,0,0,0,1,0,0,81.0,81.1,81.0,81.1,1,18.118067,74.338826,9.1,161.8,8,,0.0,3.0,367.1,0.32,43.0,0.0,3.6978,3.679,26.6,23.1,39.7,0.0,0.0,0.0,1.0,0.0,0.0,,3.524,0.01,120.0,34.6,39.9,1.0,,,,,
MZ7XZSN00100000,2024-05-12 12:57:14+00:00,2024-05-12,0.2,2,0,-6.0,0.0,0.0,0.183,-0.0,0.04,14.06,53697.48,91.2,33.7,33.6,1,3,1,0,0,0,0,0,1,0,0,82.2,82.1,82.3,82.4,1,18.150753,74.416252,12.1,142.5,12,,0.0,3.0,340.5,4.48,0.0,0.0,3.3109,3.2871,27.9,24.2,38.9,0.0,0.0,0.0,1.0,0.0,0.0,,12324.814,21.84,0.0,36.5,39.8,1.0,,,,,
MZ7XZSN00100000,2024-02-17 16:27:32+00:00,2024-02-17,15.9,2,3,3.9,0.2,8.5,0.211,0.004,0.006,14.09,38687.92,90.9,26.5,25.7,1,1,1,1,0,0,1,0,1,0,0,81.8,81.8,81.6,81.8,1,18.108991,74.329914,9.0,185.9,11,,0.0,3.0,337.8,9.15,0.0,0.0,3.3131,3.2871,27.8,23.7,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,5112.927,7.63,0.0,38.7,39.5,1.0,,,,,
MZ7XZSN00100000,2024-06-13 17:28:14+00:00,2024-06-13,8.0,2,3,-0.2,0.0,15.7,3.672,0.003,-0.066,14.2,59360.04,90.3,34.5,32.3,1,3,1,1,0,0,1,0,1,0,0,82.2,82.3,82.2,82.4,1,18.085964,74.297764,11.8,83.8,12,,0.0,3.0,339.9,6.77,0.0,0.0,3.3124,3.2893,27.4,23.5,42.0,0.0,0.0,0.0,1.0,0.0,0.0,,6826.402,9.95,0.0,37.8,38.3,1.0,,,,,
MZ7XZSN00100000,2024-05-09 11:35:34+00:00,2024-05-09,16.0,2,3,-20.2,0.0,4.2,-0.209,-0.012,0.007,14.11,53098.69,91.2,33.5,32.1,1,3,1,0,0,0,0,0,1,0,0,82.5,82.4,82.4,82.3,1,18.115972,74.241729,12.9,120.0,12,,0.0,3.0,340.2,9.11,0.0,0.0,3.3037,3.2913,27.8,24.1,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,11578.935,15.75,0.0,36.5,41.3,1.0,,,,,
MZ7XZSN00100000,2024-03-25 06:42:27+00:00,2024-03-25,6.4,2,3,14.4,18.7,1.3,-4.162,0.007,0.012,14.11,44993.47,91.1,30.5,29.7,1,2,1,0,0,0,0,0,1,0,0,81.9,82.1,81.9,82.0,1,18.114215,74.326416,14.7,94.0,13,,0.0,3.0,339.2,6.31,0.0,0.0,3.3084,3.2933,27.7,23.9,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,7000.75,11.87,0.0,35.0,41.7,1.0,,,,,
MZ7XZSN00100000,2024-02-14 18:38:34+00:00,2024-02-15,9.1,2,3,38.9,0.0,0.8,-0.596,0.01,-0.032,14.02,38073.5,90.1,26.3,25.2,1,1,1,1,0,0,1,0,1,0,0,81.7,81.7,81.4,81.7,1,18.122442,74.416285,6.3,111.6,12,,0.0,3.0,340.1,7.1,0.0,0.0,3.3121,3.2951,27.0,23.2,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,10049.726,6.17,0.0,37.0,41.7,1.0,,,,,
MZ7XZSN00100000,2024-11-09 11:59:00+00:00,2024-11-09,4.1,3,3,-3.1,0.0,13.6,4.936,0.011,0.034,14.03,84446.88,43.4,22.9,27.0,0,0,1,0,0,0,0,0,1,0,0,81.2,81.2,81.2,81.1,1,18.121922,74.337531,10.3,358.6,10,,0.0,3.0,341.2,1.21,3.3,0.0,3.34,3.3144,27.0,22.8,40.0,0.0,0.0,0.0,1.0,0.0,0.0,,23.488,0.07,9.0,36.2,39.1,1.0,,,,,
MZ7XZSN00100000,2024-06-15 11:25:13+00:00,2024-06-15,15.1,2,3,31.9,0.0,24.9,6.036,0.022,-0.005,14.14,59562.66,91.2,34.0,33.4,1,3,1,0,0,0,0,0,1,0,0,82.5,82.3,82.4,82.4,1,18.089979,74.376595,9.0,335.4,12,,0.0,3.0,341.1,8.83,0.0,0.0,3.3109,3.2936,27.8,23.7,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,7047.052,6.4,0.0,37.0,42.0,1.0,,,,,
MZ7XZSN00100000,2024-10-09 08:24:57+00:00,2024-10-09,1.2,1,3,-4.9,0.0,9.4,3.486,-0.004,0.06,14.07,79108.73,30.9,24.3,29.2,0,0,1,0,0,0,0,0,1,0,0,81.4,81.4,81.2,81.2,1,18.117021,74.341647,9.8,76.7,14,,0.0,3.0,365.2,0.32,43.0,0.0,3.6973,3.6765,27.9,23.6,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,3.525,0.01,120.0,34.1,39.8,1.0,,,,,
MZ7XZSN00100000,2024-07-31 09:52:16+00:00,2024-07-31,0.0,2,0,-11.1,0.0,3.8,-0.0,-0.002,0.009,14.05,67019.1,91.5,31.3,29.5,1,2,1,0,0,0,0,0,1,0,0,81.9,82.1,81.9,81.9,1,18.151184,74.236227,3.9,81.0,11,,0.0,3.0,339.4,4.42,0.0,0.0,3.3121,3.2929,26.4,22.2,41.6,0.0,0.0,0.0,1.0,0.0,0.0,,16528.021,23.59,0.0,34.5,41.7,1.0,,,,,
MZ7XZSN00100000,2024-05-19 06:11:00+00:00,2024-05-19,36.9,2,3,15.7,0.4,9.8,0.15,0.08,0.06,14.03,54758.66,91.2,34.3,32.9,1,3,1,0,0,0,0,0,1,0,0,82.5,82.7,82.7,82.6,1,18.106188,74.327889,16.6,141.6,13,,0.0,3.0,340.6,15.25,0.0,0.0,3.3112,3.2872,29.2,24.9,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,17174.524,32.3,0.0,38.0,41.4,1.0,,,,,
MZ7XZSN00100000,2024-11-28 09:28:50+00:00,2024-11-28,12.3,2,3,-4.4,0.5,0.6,0.219,0.006,0.096,14.15,87865.41,90.8,22.4,27.0,0,0,1,0,0,0,0,0,1,0,0,81.2,81.1,81.3,81.2,1,18.092272,74.320305,3.3,42.4,14,,0.0,3.0,340.9,3.62,0.0,0.0,3.3138,3.2937,26.8,23.1,39.0,0.0,0.0,0.0,1.0,0.0,0.0,,6940.728,20.81,0.0,34.8,41.4,1.0,,,,,
MZ7XZSN00100000,2024-09-08 04:06:42+00:00,2024-09-08,0.3,2,0,-26.6,0.0,1.4,-0.498,0.001,-0.052,14.14,73717.95,91.8,27.0,25.8,1,1,1,0,0,0,0,0,1,0,0,81.6,81.5,81.5,81.6,1,18.112874,74.37565,9.0,100.1,11,,0.0,3.0,338.8,4.51,0.0,0.0,3.3095,3.2929,26.2,22.3,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,6779.828,10.62,0.0,33.9,40.5,1.0,,,,,
MZ7XZSN00100000,2024-03-29 08:56:27+00:00,2024-03-29,38.4,2,3,-71.5,11.6,8.0,-2.954,0.041,0.05,14.12,45659.08,91.3,31.1,29.7,1,2,1,0,0,0,0,0,1,0,0,82.5,82.4,82.3,82.4,1,18.113229,74.360873,8.1,137.5,14,,0.0,3.0,341.0,15.68,0.0,0.0,3.3074,3.2913,28.6,24.8,40.6,0.0,0.0,0.0,1.0,0.0,0.0,,12805.934,24.61,0.0,36.6,39.4,1.0,,,,,
MZ7XZSN00100000,2024-06-25 11:15:10+00:00,2024-06-25,1.9,2,3,1.0,11.4,0.0,-2.278,-0.002,0.059,14.0,61347.48,89.7,32.8,32.7,1,3,1,0,0,0,0,0,1,0,0,82.1,82.2,82.2,82.2,1,18.115316,74.359241,11.3,189.8,10,,0.0,3.0,339.4,4.98,0.0,0.0,3.3113,3.2895,27.1,23.2,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,2353.834,3.63,0.0,36.3,40.9,1.0,,,,,
MZ7XZSN00100000,2024-06-12 11:39:04+00:00,2024-06-12,3.8,2,3,-22.1,0.0,3.3,1.189,-0.0,-0.038,14.07,59110.18,91.4,33.9,32.6,1,3,1,0,0,0,0,0,1,0,0,82.2,82.4,82.3,82.3,1,18.094102,74.310256,10.1,65.3,9,,0.0,3.0,338.1,5.55,0.0,0.0,3.3124,3.2898,27.5,23.3,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,3634.704,2.64,0.0,34.8,39.2,1.0,,,,,
MZ7XZSN00100000,2024-12-15 12:42:21+00:00,2024-12-15,1.2,1,3,-3.8,0.0,12.9,3.487,-0.004,0.018,14.06,90925.06,30.9,22.5,27.3,0,0,1,1,0,3,0,0,1,0,0,81.0,81.2,81.2,81.1,1,18.119242,74.341952,9.8,93.6,12,,0.0,3.0,365.8,0.32,43.0,0.0,3.6947,3.6772,27.1,23.2,40.6,0.0,0.0,0.0,1.0,0.0,0.0,,3.526,0.01,120.0,34.6,41.5,1.0,,,,,
MZ7XZSN00100000,2024-09-22 08:20:32+00:00,2024-09-22,2.3,2,3,-33.9,11.7,0.0,-2.966,0.001,-0.076,14.17,76195.8,90.5,25.4,30.7,0,0,1,0,0,0,0,0,1,0,0,81.5,81.5,81.4,81.4,1,18.118648,74.348338,14.5,205.8,11,,0.0,3.0,341.6,0.66,0.0,0.0,3.3138,3.2876,27.0,22.7,41.5,0.0,0.0,0.0,1.0,0.0,0.0,,8270.72,26.02,0.0,35.9,40.6,1.0,,,,,
MZ7XZSN00100000,2024-03-04 12:21:47+00:00,2024-03-04,11.1,2,3,17.9,0.0,28.2,7.955,0.006,0.059,14.03,41578.79,62.1,28.6,27.3,1,1,1,0,0,0,0,0,1,0,0,81.9,81.7,81.8,81.9,1,18.107477,74.346015,9.6,70.7,9,,0.0,3.0,340.0,7.7,0.0,0.0,3.3062,3.2885,27.1,22.8,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,415.647,0.28,0.0,36.6,41.2,1.0,,,,,
MZ7XZSN00100000,2024-01-10 06:39:50+00:00,2024-01-10,35.4,2,3,-15.3,0.0,13.8,0.112,-0.013,0.029,14.08,31923.0,91.7,23.5,29.1,0,0,1,0,0,0,0,0,1,0,0,81.5,81.6,81.4,81.7,1,18.112896,74.362224,15.1,236.8,10,,0.0,3.0,340.3,10.4,0.0,0.0,3.3036,3.2922,27.1,23.5,39.7,0.0,0.0,0.0,1.0,0.0,0.0,,7778.762,21.59,0.0,35.5,40.9,1.0,,,,,
MZ7XZSN00100000,2024-05-29 10:36:49+00:00,2024-05-29,23.4,2,3,-14.6,0.9,7.5,-0.049,0.007,-0.049,14.01,56499.9,82.1,33.7,33.1,1,3,1,0,0,0,0,0,1,0,0,82.6,82.5,82.6,82.4,1,18.112879,74.316917,10.3,257.5,14,,0.0,3.0,339.9,11.3,0.0,0.0,3.3079,3.2888,27.3,23.5,40.8,0.0,0.0,0.0,1.0,0.0,0.0,,1500.641,2.04,0.0,35.6,42.0,1.0,,,,,
MZ7XZSN00100000,2024-03-16 11:53:40+00:00,2024-03-16,0.0,2,0,46.6,0.6,0.0,0.0,-0.017,0.007,14.09,43454.75,90.9,29.6,28.4,1,1,1,0,0,0,0,0,1,0,0,81.7,81.8,81.8,81.8,1,18.110856,74.300958,17.7,219.6,8,,0.0,3.0,340.2,4.41,0.0,0.0,3.3083,3.2936,26.6,23.1,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,7896.226,6.32,0.0,35.8,38.7,1.0,,,,,
MZ7XZSN00100000,2024-08-23 09:23:23+00:00,2024-08-23,33.2,2,3,-10.1,0.0,12.0,1.389,-0.003,0.077,14.05,70810.42,89.1,28.4,27.2,1,1,1,0,0,0,0,0,1,0,0,82.2,82.2,81.9,82.2,1,18.107394,74.322511,9.4,11.8,12,,0.0,3.0,341.2,14.14,0.0,0.0,3.3107,3.2867,29.0,25.1,41.3,0.0,0.0,0.0,1.0,0.0,0.0,,3112.705,5.01,0.0,38.1,42.2,1.0,,,,,
MZ7XZSN00100000,2024-10-09 02:22:22+00:00,2024-10-09,0.0,2,0,48.1,1.1,0.0,0.0,0.009,-0.02,14.09,78984.43,91.5,24.1,30.1,0,0,1,1,0,0,1,0,1,0,0,81.1,81.3,81.3,81.3,1,18.106579,74.277957,5.2,282.4,12,,0.0,3.0,340.4,0.0,0.0,0.0,3.3152,3.2892,26.4,22.1,40.5,0.0,0.0,0.0,1.0,0.0,0.0,,5838.371,17.41,0.0,35.0,40.2,1.0,,,,,
MZ7XZSN00100000,2024-09-04 15:25:09+00:00,2024-09-04,4.2,2,3,1.3,1.7,0.0,-0.649,-0.009,0.022,14.05,73146.32,91.2,27.6,26.3,1,1,1,1,0,0,1,0,1,0,0,81.6,81.7,81.6,81.6,1,18.108607,74.35677,12.3,265.0,10,,0.0,3.0,340.4,5.65,0.0,0.0,3.3105,3.2898,27.5,22.7,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,7237.387,10.11,0.0,37.3,40.0,1.0,,,,,
MZ7XZSN00100000,2024-05-06 12:07:14+00:00,2024-05-06,11.4,2,3,10.5,0.0,3.6,-0.783,0.013,-0.07,14.09,52543.6,90.9,33.5,32.0,1,3,1,0,0,0,0,0,1,0,0,82.2,82.2,82.4,82.3,1,18.117781,74.361772,11.7,17.0,8,,0.0,3.0,339.7,7.76,0.0,0.0,3.3124,3.2892,27.3,23.5,40.8,0.0,0.0,0.0,1.0,0.0,0.0,,4824.864,7.84,0.0,34.6,39.7,1.0,,,,,
MZ7XZSN00100000,2024-02-20 14:05:30+00:00,2024-02-20,0.2,2,0,9.1,0.0,0.4,0.241,-0.0,-0.014,14.11,39293.58,92.3,27.1,25.3,1,1,1,0,0,0,0,0,1,0,0,81.4,81.7,81.6,81.4,1,18.081414,74.318117,11.5,70.8,12,,0.0,3.0,339.4,4.48,0.0,0.0,3.3127,3.2927,26.3,22.0,39.3,0.0,0.0,0.0,1.0,0.0,0.0,,16241.897,28.08,0.0,35.4,41.0,1.0,,,,,
MZ7XZSN00100000,2024-03-15 13:52:29+00:00,2024-03-15,6.8,2,3,5.4,4.5,8.4,-1.038,-0.016,0.058,14.14,43276.15,90.8,29.5,28.2,1,1,1,0,0,0,0,0,1,0,0,81.8,81.9,82.0,81.8,1,18.150666,74.322562,12.2,251.2,11,,0.0,3.0,340.2,6.41,0.0,0.0,3.3123,3.2889,27.7,23.2,40.6,0.0,0.0,0.0,1.0,0.0,0.0,,7354.022,11.12,0.0,36.0,41.1,1.0,,,,,
MZ7XZSN00100000,2024-08-04 09:48:52+00:00,2024-08-04,0.0,1,0,1.8,0.5,1.0,-0.036,-0.02,0.074,14.14,67622.79,90.5,30.3,29.8,1,2,1,0,0,0,0,0,1,0,0,81.8,81.9,81.9,81.8,1,18.08953,74.30888,10.3,261.8,8,,0.0,3.0,339.2,4.43,0.0,0.0,3.3067,3.2947,28.1,23.4,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,17652.0,35.16,0.0,35.6,41.2,1.0,,,,,
MZ7XZSN00100000,2024-11-08 09:05:40+00:00,2024-11-08,2.5,3,3,1.9,0.0,12.4,4.089,-0.017,0.007,14.14,84320.22,38.1,22.4,27.0,0,0,1,0,0,0,0,0,1,0,0,81.2,81.0,81.0,81.2,1,18.106619,74.337418,10.2,146.4,9,,0.0,3.0,357.0,0.71,28.0,0.0,3.5583,3.5384,28.1,24.0,40.5,0.0,0.0,0.0,1.0,0.0,0.0,,11.08,0.03,78.0,34.3,41.7,1.0,,,,,
MZ7XZSN00100000,2024-07-09 05:20:01+00:00,2024-07-09,20.0,2,3,9.3,20.4,5.4,-4.403,0.02,-0.018,14.16,63438.71,87.2,32.4,31.1,1,3,1,0,0,0,0,0,1,0,0,82.3,82.2,82.2,82.4,1,18.128268,74.326147,9.2,249.1,12,,0.0,3.0,341.5,10.26,0.0,0.0,3.3105,3.2916,26.5,23.1,39.2,0.0,0.0,0.0,1.0,0.0,0.0,,1956.598,2.99,0.0,36.5,41.0,1.0,,,,,
MZ7XZSN00100000,2024-08-15 06:02:54+00:00,2024-08-15,0.6,2,3,4.9,0.0,0.5,-0.214,0.005,0.014,14.13,69395.69,91.5,29.2,28.4,1,1,1,0,0,0,0,0,1,0,0,81.9,81.8,81.7,81.8,1,18.099013,74.340425,13.3,269.3,10,,0.0,3.0,338.6,4.59,0.0,0.0,3.3117,3.2901,27.4,23.5,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,7439.395,9.35,0.0,34.1,40.7,1.0,,,,,
MZ7XZSN00100000,2024-01-08 16:46:34+00:00,2024-01-08,6.5,2,3,-15.0,11.7,3.3,-2.584,0.003,-0.033,14.05,31689.11,91.4,23.6,28.6,0,0,1,1,0,0,1,0,1,0,0,81.2,81.3,81.2,81.2,1,18.148538,74.312875,14.5,58.3,12,,0.0,3.0,339.3,1.92,0.0,0.0,3.3029,3.2913,27.4,23.6,40.6,0.0,0.0,0.0,1.0,0.0,0.0,,7047.3,20.09,0.0,34.9,39.5,1.0,,,,,
MZ7XZSN00100000,2024-01-04 14:29:57+00:00,2024-01-04,0.0,2,0,-3.4,0.3,1.6,0.0,-0.004,0.045,14.13,30900.98,90.3,23.2,27.9,0,0,1,1,0,0,1,0,1,0,0,143.2,143.2,137.1,137.3,1,18.126048,74.336675,6.3,204.1,13,,0.0,3.0,338.9,0.0,0.0,0.0,3.3098,3.2916,26.6,22.7,39.0,0.0,0.0,0.0,1.0,0.0,0.0,,2218.862,7.35,0.0,35.6,40.0,1.0,,,,,
MZ7XZSN00100000,2024-02-02 09:59:48+00:00,2024-02-02,14.1,2,3,-4.4,0.0,28.7,8.753,0.05,0.085,14.08,35866.38,63.6,25.0,29.3,0,0,1,0,0,0,0,0,1,0,0,81.4,81.6,81.7,81.4,1,18.109166,74.343348,10.8,99.3,9,,0.0,3.0,338.3,4.2,0.0,0.0,3.3112,3.2945,27.1,22.9,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,143.207,0.4,0.0,35.3,39.2,1.0,,,,,
MZ7XZSN00100000,2024-02-26 07:07:47+00:00,2024-02-26,30.6,2,3,-38.7,0.0,19.1,3.018,0.071,0.107,14.09,40277.06,89.8,27.6,27.0,1,1,1,0,0,0,0,0,1,0,0,81.9,82.0,81.8,81.8,1,18.157909,74.267729,7.4,9.8,9,,0.0,3.0,339.1,13.46,0.0,0.0,3.3091,3.2912,26.6,23.4,39.6,0.0,0.0,0.0,1.0,0.0,0.0,,13994.564,21.98,0.0,37.6,39.5,1.0,,,,,
MZ7XZSN00100000,2024-06-16 03:36:47+00:00,2024-06-16,26.0,2,3,-4.0,0.0,9.4,-0.81,0.008,0.024,14.1,59727.12,90.9,34.0,33.8,1,3,1,0,0,0,0,0,1,0,0,82.6,82.4,82.5,82.6,1,18.075615,74.369197,14.9,339.8,11,,0.0,3.0,341.0,12.04,0.0,0.0,3.3058,3.2899,28.0,24.4,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,15692.472,30.8,0.0,37.7,39.4,1.0,,,,,
MZ7XZSN00100000,2024-10-09 02:16:46+00:00,2024-10-09,0.5,2,3,48.5,0.2,0.2,-0.833,-0.012,-0.057,14.05,78984.43,91.1,23.9,29.2,0,0,1,1,0,0,1,0,1,0,0,81.2,81.2,81.1,81.2,1,18.105168,74.286211,6.5,71.9,10,,0.0,3.0,337.6,0.16,0.0,0.0,3.3088,3.2925,27.0,23.0,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,5836.528,17.41,0.0,35.9,39.4,1.0,,,,,
MZ7XZSN00100000,2024-01-07 04:46:23+00:00,2024-01-07,23.2,2,3,-6.0,0.0,8.4,0.591,0.01,-0.032,14.11,31371.69,90.6,23.2,28.2,0,0,1,0,0,0,0,0,1,0,0,81.3,81.3,81.4,81.5,1,18.079367,74.297137,7.0,116.0,14,,0.0,3.0,338.6,6.84,0.0,0.0,3.3133,3.2905,26.6,22.4,40.8,0.0,0.0,0.0,1.0,0.0,0.0,,6448.652,17.9,0.0,35.7,40.9,1.0,,,,,
MZ7XZSN00100000,2024-08-17 12:01:16+00:00,2024-08-17,23.8,2,3,-6.0,0.0,7.0,0.617,-0.002,-0.153,14.11,69759.43,81.0,29.2,27.9,1,1,1,0,0,0,0,0,1,0,0,82.0,81.9,82.1,82.1,1,18.130985,74.362024,8.5,80.5,10,,0.0,3.0,339.8,11.43,0.0,0.0,3.3085,3.2986,26.4,22.4,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,1275.91,1.66,0.0,34.9,41.4,1.0,,,,,
MZ7XZSN00100000,2024-09-08 05:02:39+00:00,2024-09-08,47.2,2,3,-8.4,0.1,18.0,1.182,0.071,-0.061,14.08,73749.88,91.1,26.9,25.6,1,1,1,0,0,0,0,0,1,0,0,82.0,82.1,82.1,81.9,1,18.161011,74.360949,9.2,320.7,14,,0.0,3.0,341.7,18.23,0.0,0.0,3.3069,3.2887,28.6,24.9,40.3,0.0,0.0,0.0,1.0,0.0,0.0,,16417.415,31.2,0.0,38.0,41.8,1.0,,,,,
MZ7XZSN00100000,2024-02-21 09:36:31+00:00,2024-02-21,19.2,2,3,17.5,0.3,5.4,0.444,0.037,-0.063,14.02,39348.41,89.9,27.0,26.0,1,1,1,0,0,1,0,0,1,0,0,81.9,81.9,81.7,81.7,1,18.154583,74.31421,11.4,286.7,9,,0.0,3.0,338.5,10.11,0.0,0.0,3.3082,3.2866,27.7,24.4,39.1,0.0,0.0,0.0,1.0,0.0,0.0,,3093.254,4.65,0.0,37.0,40.3,1.0,,,,,
MZ7XZSN00100000,2024-09-20 03:53:24+00:00,2024-09-20,20.6,2,3,-5.9,0.0,22.3,6.07,0.004,-0.009,14.14,75745.46,69.3,25.5,30.5,0,0,1,0,0,0,0,0,1,0,0,81.5,81.7,81.8,81.7,1,18.108534,74.328587,10.4,230.7,10,,0.0,3.0,339.4,6.09,0.0,0.0,3.3106,3.2898,26.9,23.0,39.4,0.0,0.0,0.0,1.0,0.0,0.0,,256.649,0.71,0.0,36.5,40.5,1.0,,,,,
MZ7XZSN00100000,2024-07-29 07:24:47+00:00,2024-07-29,0.5,2,0,-10.9,0.0,0.4,0.57,-0.005,0.002,14.08,66751.5,91.4,31.5,30.9,1,2,1,0,0,0,0,0,1,0,0,82.0,81.8,82.0,82.1,1,18.08571,74.344664,9.9,183.0,11,,0.0,3.0,340.5,4.54,0.0,0.0,3.312,3.2933,27.0,23.1,39.2,0.0,0.0,0.0,1.0,0.0,0.0,,6160.457,5.92,0.0,34.9,40.1,1.0,,,,,
MZ7XZSN00100000,2024-10-05 13:50:34+00:00,2024-10-05,0.9,2,3,-56.8,0.0,3.3,0.001,-0.008,-0.064,14.02,78568.89,90.9,24.3,28.3,0,0,1,0,0,0,0,0,1,0,0,81.3,81.3,81.4,81.4,1,18.041624,74.301274,7.0,300.3,9,,0.0,3.0,339.5,0.26,0.0,0.0,3.3077,3.2885,27.6,23.3,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,5915.734,16.89,0.0,34.8,40.4,1.0,,,,,
MZ7XZSN00100000,2024-08-28 13:59:56+00:00,2024-08-28,0.0,0,0,-5.0,0.0,0.0,0.0,0.02,-0.001,14.11,71892.57,90.7,27.9,27.1,0,0,0,0,0,0,0,0,1,0,0,81.5,81.6,81.7,81.7,1,18.150022,74.27329,10.5,272.2,13,,0.0,0.0,339.9,4.41,0.0,0.0,3.3091,3.2907,26.3,22.1,41.1,0.0,0.0,0.0,0.0,0.0,0.0,,17426.866,26.13,0.0,38.8,39.9,0.0,,,,,
MZ7XZSN00100000,2024-09-18 06:28:55+00:00,2024-09-18,0.0,2,0,-0.7,0.0,0.4,-0.005,-0.001,-0.036,14.1,75434.83,90.6,25.8,24.4,1,1,1,0,0,0,0,0,1,0,0,81.4,81.5,81.5,81.4,1,18.104836,74.303083,11.5,115.4,10,,0.0,3.0,339.9,4.41,0.0,0.0,3.3103,3.2884,27.8,24.0,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,3856.943,5.16,0.0,36.7,40.1,1.0,,,,,
